nombre,instrucciones,lanzamiento,unidades,previstas,edicion,estado,precio,fecha_licencia,contrato_licencia,instru
juego662,https://instruccion662.pdf,2/3/2008,400,50,1,n,75,11/17/2002,https://contrato662.pdf,instruccion662
juego663,https://instruccion663.pdf,2/3/2008,400,50,1,n,100,11/18/2002,https://contrato663.pdf,instruccion663
juego664,https://instruccion664.pdf,2/3/2008,400,50,1,n,320,11/19/2002,https://contrato664.pdf,instruccion664
juego665,https://instruccion665.pdf,2/3/2008,400,50,1,n,100,11/20/2002,https://contrato665.pdf,instruccion665
juego666,https://instruccion666.pdf,2/3/2008,400,50,1,n,150,11/21/2002,https://contrato666.pdf,instruccion666
juego667,https://instruccion667.pdf,2/3/2008,400,50,1,n,200,11/22/2002,https://contrato667.pdf,instruccion667
juego668,https://instruccion668.pdf,2/3/2008,400,50,1,n,370,11/23/2002,https://contrato668.pdf,instruccion668
juego669,https://instruccion669.pdf,2/3/2008,400,50,1,n,125,11/24/2002,https://contrato669.pdf,instruccion669
juego670,https://instruccion670.pdf,2/3/2008,400,50,1,n,75,11/25/2002,https://contrato670.pdf,instruccion670
juego671,https://instruccion671.pdf,2/3/2008,400,50,1,n,100,11/26/2002,https://contrato671.pdf,instruccion671
juego672,https://instruccion672.pdf,2/3/2008,400,50,1,n,320,11/27/2002,https://contrato672.pdf,instruccion672
juego673,https://instruccion673.pdf,2/3/2008,400,50,1,n,100,11/28/2002,https://contrato673.pdf,instruccion673
juego674,https://instruccion674.pdf,2/3/2008,400,50,1,n,150,11/29/2002,https://contrato674.pdf,instruccion674
juego675,https://instruccion675.pdf,2/3/2008,400,50,1,n,200,11/30/2002,https://contrato675.pdf,instruccion675
juego676,https://instruccion676.pdf,2/3/2008,400,50,1,n,370,12/1/2002,https://contrato676.pdf,instruccion676
juego677,https://instruccion677.pdf,2/3/2008,400,50,1,n,125,12/2/2002,https://contrato677.pdf,instruccion677
juego678,https://instruccion678.pdf,2/3/2008,400,50,1,n,75,12/3/2002,https://contrato678.pdf,instruccion678
juego679,https://instruccion679.pdf,2/3/2008,400,50,1,n,100,12/4/2002,https://contrato679.pdf,instruccion679
juego680,https://instruccion680.pdf,2/3/2008,400,50,1,n,320,12/5/2002,https://contrato680.pdf,instruccion680
juego681,https://instruccion681.pdf,2/3/2008,400,50,1,n,100,12/6/2002,https://contrato681.pdf,instruccion681
juego682,https://instruccion682.pdf,2/3/2008,400,50,1,n,150,12/7/2002,https://contrato682.pdf,instruccion682
juego683,https://instruccion683.pdf,2/3/2008,400,50,1,n,200,12/8/2002,https://contrato683.pdf,instruccion683
juego684,https://instruccion684.pdf,2/3/2008,400,50,1,n,370,12/9/2002,https://contrato684.pdf,instruccion684
juego685,https://instruccion685.pdf,2/3/2008,400,50,1,n,125,12/10/2002,https://contrato685.pdf,instruccion685
juego686,https://instruccion686.pdf,2/3/2008,400,50,1,n,75,12/11/2002,https://contrato686.pdf,instruccion686
juego687,https://instruccion687.pdf,2/3/2008,400,50,1,n,100,12/12/2002,https://contrato687.pdf,instruccion687
juego688,https://instruccion688.pdf,2/3/2008,400,50,1,n,320,12/13/2002,https://contrato688.pdf,instruccion688
juego689,https://instruccion689.pdf,2/3/2008,400,50,1,n,100,12/14/2002,https://contrato689.pdf,instruccion689
juego690,https://instruccion690.pdf,2/3/2008,400,50,1,n,150,12/15/2002,https://contrato690.pdf,instruccion690
juego691,https://instruccion691.pdf,2/3/2008,400,50,1,n,200,12/16/2002,https://contrato691.pdf,instruccion691
juego692,https://instruccion692.pdf,2/3/2008,400,50,1,n,370,12/17/2002,https://contrato692.pdf,instruccion692
juego693,https://instruccion693.pdf,2/3/2008,400,50,1,n,125,12/18/2002,https://contrato693.pdf,instruccion693
juego694,https://instruccion694.pdf,2/3/2008,400,50,1,n,75,12/19/2002,https://contrato694.pdf,instruccion694
juego695,https://instruccion695.pdf,2/3/2008,400,50,1,n,100,12/20/2002,https://contrato695.pdf,instruccion695
juego696,https://instruccion696.pdf,2/3/2008,400,50,1,n,320,12/21/2002,https://contrato696.pdf,instruccion696
juego697,https://instruccion697.pdf,2/3/2008,400,50,1,n,100,12/22/2002,https://contrato697.pdf,instruccion697
juego698,https://instruccion698.pdf,2/3/2008,400,50,1,n,150,12/23/2002,https://contrato698.pdf,instruccion698
juego699,https://instruccion699.pdf,2/3/2008,400,50,1,n,200,12/24/2002,https://contrato699.pdf,instruccion699
juego700,https://instruccion700.pdf,2/3/2008,400,50,1,n,370,12/25/2002,https://contrato700.pdf,instruccion700
juego701,https://instruccion701.pdf,2/3/2008,400,50,1,n,125,12/26/2002,https://contrato701.pdf,instruccion701
juego702,https://instruccion702.pdf,2/3/2008,400,50,1,n,75,12/27/2002,https://contrato702.pdf,instruccion702
juego703,https://instruccion703.pdf,2/3/2008,400,50,1,n,100,12/28/2002,https://contrato703.pdf,instruccion703
juego704,https://instruccion704.pdf,2/3/2008,400,50,1,n,320,12/29/2002,https://contrato704.pdf,instruccion704
juego705,https://instruccion705.pdf,2/3/2008,400,50,1,n,100,12/30/2002,https://contrato705.pdf,instruccion705
juego706,https://instruccion706.pdf,2/3/2008,400,50,1,n,150,12/31/2002,https://contrato706.pdf,instruccion706
juego707,https://instruccion707.pdf,2/3/2008,400,50,1,n,200,1/1/2003,https://contrato707.pdf,instruccion707
juego708,https://instruccion708.pdf,2/3/2008,400,50,1,n,370,1/2/2003,https://contrato708.pdf,instruccion708
juego709,https://instruccion709.pdf,2/3/2008,400,50,1,n,125,1/3/2003,https://contrato709.pdf,instruccion709
juego710,https://instruccion710.pdf,2/3/2008,400,50,1,n,75,1/4/2003,https://contrato710.pdf,instruccion710
juego711,https://instruccion711.pdf,2/3/2008,400,50,1,n,100,1/5/2003,https://contrato711.pdf,instruccion711
juego712,https://instruccion712.pdf,2/3/2008,400,50,1,n,320,1/6/2003,https://contrato712.pdf,instruccion712
juego713,https://instruccion713.pdf,2/3/2008,400,50,1,n,100,1/7/2003,https://contrato713.pdf,instruccion713
juego714,https://instruccion714.pdf,2/3/2008,400,50,1,n,150,1/8/2003,https://contrato714.pdf,instruccion714
juego715,https://instruccion715.pdf,2/3/2008,400,50,1,n,200,1/9/2003,https://contrato715.pdf,instruccion715
juego716,https://instruccion716.pdf,2/3/2008,400,50,1,n,370,1/10/2003,https://contrato716.pdf,instruccion716
juego717,https://instruccion717.pdf,2/3/2008,400,50,1,n,125,1/11/2003,https://contrato717.pdf,instruccion717
juego718,https://instruccion718.pdf,2/3/2008,400,50,1,n,75,1/12/2003,https://contrato718.pdf,instruccion718
juego719,https://instruccion719.pdf,2/3/2008,400,50,1,n,100,1/13/2003,https://contrato719.pdf,instruccion719
juego720,https://instruccion720.pdf,2/3/2008,400,50,1,n,320,1/14/2003,https://contrato720.pdf,instruccion720
juego721,https://instruccion721.pdf,2/3/2008,400,50,1,n,100,1/15/2003,https://contrato721.pdf,instruccion721
juego722,https://instruccion722.pdf,2/3/2008,400,50,1,n,150,1/16/2003,https://contrato722.pdf,instruccion722
juego723,https://instruccion723.pdf,2/3/2008,400,50,1,n,200,1/17/2003,https://contrato723.pdf,instruccion723
juego724,https://instruccion724.pdf,2/3/2008,400,50,1,n,370,1/18/2003,https://contrato724.pdf,instruccion724
juego725,https://instruccion725.pdf,2/3/2008,400,50,1,n,125,1/19/2003,https://contrato725.pdf,instruccion725
juego726,https://instruccion726.pdf,2/3/2008,400,50,1,n,75,1/20/2003,https://contrato726.pdf,instruccion726
juego727,https://instruccion727.pdf,2/3/2008,400,50,1,n,100,1/21/2003,https://contrato727.pdf,instruccion727
juego728,https://instruccion728.pdf,2/3/2008,400,50,1,n,320,1/22/2003,https://contrato728.pdf,instruccion728
juego729,https://instruccion729.pdf,2/3/2008,400,50,1,n,100,1/23/2003,https://contrato729.pdf,instruccion729
juego730,https://instruccion730.pdf,2/3/2008,400,50,1,n,150,1/24/2003,https://contrato730.pdf,instruccion730
juego731,https://instruccion731.pdf,2/3/2008,400,50,1,n,200,1/25/2003,https://contrato731.pdf,instruccion731
juego732,https://instruccion732.pdf,2/3/2008,400,50,1,n,370,1/26/2003,https://contrato732.pdf,instruccion732
juego733,https://instruccion733.pdf,2/3/2008,400,50,1,n,125,1/27/2003,https://contrato733.pdf,instruccion733
juego734,https://instruccion734.pdf,2/3/2008,400,50,1,n,75,1/28/2003,https://contrato734.pdf,instruccion734
juego735,https://instruccion735.pdf,2/3/2008,400,50,1,n,100,1/29/2003,https://contrato735.pdf,instruccion735
juego736,https://instruccion736.pdf,2/3/2008,400,50,1,n,320,1/30/2003,https://contrato736.pdf,instruccion736
juego737,https://instruccion737.pdf,2/3/2008,400,50,1,n,100,1/31/2003,https://contrato737.pdf,instruccion737
juego738,https://instruccion738.pdf,2/3/2008,400,50,1,n,150,2/1/2003,https://contrato738.pdf,instruccion738
juego739,https://instruccion739.pdf,2/3/2008,400,50,1,n,200,2/2/2003,https://contrato739.pdf,instruccion739
juego740,https://instruccion740.pdf,2/3/2008,400,50,1,n,370,2/3/2003,https://contrato740.pdf,instruccion740
juego741,https://instruccion741.pdf,2/3/2008,400,50,1,n,125,2/4/2003,https://contrato741.pdf,instruccion741
juego742,https://instruccion742.pdf,2/3/2008,400,50,1,n,75,2/5/2003,https://contrato742.pdf,instruccion742
juego743,https://instruccion743.pdf,2/3/2008,400,50,1,n,100,2/6/2003,https://contrato743.pdf,instruccion743
juego744,https://instruccion744.pdf,2/3/2008,400,50,1,n,320,2/7/2003,https://contrato744.pdf,instruccion744
juego745,https://instruccion745.pdf,2/3/2008,400,50,1,n,100,2/8/2003,https://contrato745.pdf,instruccion745
juego746,https://instruccion746.pdf,2/3/2008,400,50,1,n,150,2/9/2003,https://contrato746.pdf,instruccion746
juego747,https://instruccion747.pdf,2/3/2008,400,50,1,n,200,2/10/2003,https://contrato747.pdf,instruccion747
juego748,https://instruccion748.pdf,2/3/2008,400,50,1,n,370,2/11/2003,https://contrato748.pdf,instruccion748
juego749,https://instruccion749.pdf,2/3/2008,400,50,1,n,125,2/12/2003,https://contrato749.pdf,instruccion749
juego750,https://instruccion750.pdf,2/3/2008,400,50,1,n,75,2/13/2003,https://contrato750.pdf,instruccion750
juego751,https://instruccion751.pdf,2/3/2008,400,50,1,n,100,2/14/2003,https://contrato751.pdf,instruccion751
juego752,https://instruccion752.pdf,2/3/2008,400,50,1,n,320,2/15/2003,https://contrato752.pdf,instruccion752
juego753,https://instruccion753.pdf,2/3/2008,400,50,1,n,100,2/16/2003,https://contrato753.pdf,instruccion753
juego754,https://instruccion754.pdf,2/3/2008,400,50,1,n,150,2/17/2003,https://contrato754.pdf,instruccion754
juego755,https://instruccion755.pdf,2/3/2008,400,50,1,n,200,2/18/2003,https://contrato755.pdf,instruccion755
juego756,https://instruccion756.pdf,2/3/2008,400,50,1,n,370,2/19/2003,https://contrato756.pdf,instruccion756
juego757,https://instruccion757.pdf,2/3/2008,400,50,1,n,125,2/20/2003,https://contrato757.pdf,instruccion757
juego758,https://instruccion758.pdf,2/3/2008,400,50,1,n,75,2/21/2003,https://contrato758.pdf,instruccion758
juego759,https://instruccion759.pdf,2/3/2008,400,50,1,n,100,2/22/2003,https://contrato759.pdf,instruccion759
juego760,https://instruccion760.pdf,2/3/2008,400,50,1,n,320,2/23/2003,https://contrato760.pdf,instruccion760
juego761,https://instruccion761.pdf,2/3/2008,400,50,1,n,100,2/24/2003,https://contrato761.pdf,instruccion761
juego762,https://instruccion762.pdf,2/3/2008,400,50,1,n,150,2/25/2003,https://contrato762.pdf,instruccion762
juego763,https://instruccion763.pdf,2/3/2008,400,50,1,n,200,2/26/2003,https://contrato763.pdf,instruccion763
juego764,https://instruccion764.pdf,2/3/2008,400,50,1,n,370,2/27/2003,https://contrato764.pdf,instruccion764
juego765,https://instruccion765.pdf,2/3/2008,400,50,1,n,125,2/28/2003,https://contrato765.pdf,instruccion765
juego766,https://instruccion766.pdf,2/3/2008,400,50,1,n,75,3/1/2003,https://contrato766.pdf,instruccion766
juego767,https://instruccion767.pdf,2/3/2008,400,50,1,n,100,3/2/2003,https://contrato767.pdf,instruccion767
juego768,https://instruccion768.pdf,2/3/2008,400,50,1,n,320,3/3/2003,https://contrato768.pdf,instruccion768
juego769,https://instruccion769.pdf,2/3/2008,400,50,1,n,100,3/4/2003,https://contrato769.pdf,instruccion769
juego770,https://instruccion770.pdf,2/3/2008,400,50,1,n,150,3/5/2003,https://contrato770.pdf,instruccion770
juego771,https://instruccion771.pdf,2/3/2008,400,50,1,n,200,3/6/2003,https://contrato771.pdf,instruccion771
juego772,https://instruccion772.pdf,2/3/2008,400,50,1,n,370,3/7/2003,https://contrato772.pdf,instruccion772
juego773,https://instruccion773.pdf,2/3/2008,400,50,1,n,125,3/8/2003,https://contrato773.pdf,instruccion773
juego774,https://instruccion774.pdf,2/3/2008,400,50,1,n,75,3/9/2003,https://contrato774.pdf,instruccion774
juego775,https://instruccion775.pdf,2/3/2008,400,50,1,n,100,3/10/2003,https://contrato775.pdf,instruccion775
juego776,https://instruccion776.pdf,2/3/2008,400,50,1,n,320,3/11/2003,https://contrato776.pdf,instruccion776
juego777,https://instruccion777.pdf,2/3/2008,400,50,1,n,100,3/12/2003,https://contrato777.pdf,instruccion777
juego778,https://instruccion778.pdf,2/3/2008,400,50,1,n,150,3/13/2003,https://contrato778.pdf,instruccion778
juego779,https://instruccion779.pdf,2/3/2008,400,50,1,n,200,3/14/2003,https://contrato779.pdf,instruccion779
juego780,https://instruccion780.pdf,2/3/2008,400,50,1,n,370,3/15/2003,https://contrato780.pdf,instruccion780
juego781,https://instruccion781.pdf,2/3/2008,400,50,1,n,125,3/16/2003,https://contrato781.pdf,instruccion781
juego782,https://instruccion782.pdf,2/3/2008,400,50,1,n,75,3/17/2003,https://contrato782.pdf,instruccion782
juego783,https://instruccion783.pdf,2/3/2008,400,50,1,n,100,3/18/2003,https://contrato783.pdf,instruccion783
juego784,https://instruccion784.pdf,2/3/2008,400,50,1,n,320,3/19/2003,https://contrato784.pdf,instruccion784
juego785,https://instruccion785.pdf,2/3/2008,400,50,1,n,100,3/20/2003,https://contrato785.pdf,instruccion785
juego786,https://instruccion786.pdf,2/3/2008,400,50,1,n,150,3/21/2003,https://contrato786.pdf,instruccion786
juego787,https://instruccion787.pdf,2/3/2008,400,50,1,n,200,3/22/2003,https://contrato787.pdf,instruccion787
juego788,https://instruccion788.pdf,2/3/2008,400,50,1,n,370,3/23/2003,https://contrato788.pdf,instruccion788
juego789,https://instruccion789.pdf,2/3/2008,400,50,1,n,125,3/24/2003,https://contrato789.pdf,instruccion789
juego790,https://instruccion790.pdf,2/3/2008,400,50,1,n,75,3/25/2003,https://contrato790.pdf,instruccion790
juego791,https://instruccion791.pdf,2/3/2008,400,50,1,n,100,3/26/2003,https://contrato791.pdf,instruccion791
juego792,https://instruccion792.pdf,2/3/2008,400,50,1,n,320,3/27/2003,https://contrato792.pdf,instruccion792
juego793,https://instruccion793.pdf,2/3/2008,400,50,1,n,100,3/28/2003,https://contrato793.pdf,instruccion793
juego794,https://instruccion794.pdf,2/3/2008,400,50,1,n,150,3/29/2003,https://contrato794.pdf,instruccion794
juego795,https://instruccion795.pdf,2/3/2008,400,50,1,n,200,3/30/2003,https://contrato795.pdf,instruccion795
juego796,https://instruccion796.pdf,2/3/2008,400,50,1,n,370,3/31/2003,https://contrato796.pdf,instruccion796
juego797,https://instruccion797.pdf,2/3/2008,400,50,1,n,125,4/1/2003,https://contrato797.pdf,instruccion797
juego798,https://instruccion798.pdf,2/3/2008,400,50,1,n,75,4/2/2003,https://contrato798.pdf,instruccion798
juego799,https://instruccion799.pdf,2/3/2008,400,50,1,n,100,4/3/2003,https://contrato799.pdf,instruccion799
juego800,https://instruccion800.pdf,2/3/2008,400,50,1,n,320,4/4/2003,https://contrato800.pdf,instruccion800
juego801,https://instruccion801.pdf,2/3/2008,400,50,1,n,100,4/5/2003,https://contrato801.pdf,instruccion801
juego802,https://instruccion802.pdf,2/3/2008,400,50,1,n,150,4/6/2003,https://contrato802.pdf,instruccion802
juego803,https://instruccion803.pdf,2/3/2008,400,50,1,n,200,4/7/2003,https://contrato803.pdf,instruccion803
juego804,https://instruccion804.pdf,2/3/2008,400,50,1,n,370,4/8/2003,https://contrato804.pdf,instruccion804
juego805,https://instruccion805.pdf,2/3/2008,400,50,1,n,125,4/9/2003,https://contrato805.pdf,instruccion805
juego806,https://instruccion806.pdf,2/3/2008,400,50,1,n,75,4/10/2003,https://contrato806.pdf,instruccion806
juego807,https://instruccion807.pdf,2/3/2008,400,50,1,n,100,4/11/2003,https://contrato807.pdf,instruccion807
juego808,https://instruccion808.pdf,2/3/2008,400,50,1,n,320,4/12/2003,https://contrato808.pdf,instruccion808
juego809,https://instruccion809.pdf,2/3/2008,400,50,1,n,100,4/13/2003,https://contrato809.pdf,instruccion809
juego810,https://instruccion810.pdf,2/3/2008,400,50,1,n,150,4/14/2003,https://contrato810.pdf,instruccion810
juego811,https://instruccion811.pdf,2/3/2008,400,50,1,n,200,4/15/2003,https://contrato811.pdf,instruccion811
juego812,https://instruccion812.pdf,2/3/2008,400,50,1,n,370,4/16/2003,https://contrato812.pdf,instruccion812
juego813,https://instruccion813.pdf,2/3/2008,400,50,1,n,125,4/17/2003,https://contrato813.pdf,instruccion813
juego814,https://instruccion814.pdf,2/3/2008,400,50,1,n,75,4/18/2003,https://contrato814.pdf,instruccion814
juego815,https://instruccion815.pdf,2/3/2008,400,50,1,n,100,4/19/2003,https://contrato815.pdf,instruccion815
juego816,https://instruccion816.pdf,2/3/2008,400,50,1,n,320,4/20/2003,https://contrato816.pdf,instruccion816
juego817,https://instruccion817.pdf,2/3/2008,400,50,1,n,100,4/21/2003,https://contrato817.pdf,instruccion817
juego818,https://instruccion818.pdf,2/3/2008,400,50,1,n,150,4/22/2003,https://contrato818.pdf,instruccion818
juego819,https://instruccion819.pdf,2/3/2008,400,50,1,n,200,4/23/2003,https://contrato819.pdf,instruccion819
juego820,https://instruccion820.pdf,2/3/2008,400,50,1,n,370,4/24/2003,https://contrato820.pdf,instruccion820
juego821,https://instruccion821.pdf,2/3/2008,400,50,1,n,125,4/25/2003,https://contrato821.pdf,instruccion821
juego822,https://instruccion822.pdf,2/3/2008,400,50,1,n,75,4/26/2003,https://contrato822.pdf,instruccion822
juego823,https://instruccion823.pdf,2/3/2008,400,50,1,n,100,4/27/2003,https://contrato823.pdf,instruccion823
juego824,https://instruccion824.pdf,2/3/2008,400,50,1,n,320,4/28/2003,https://contrato824.pdf,instruccion824
juego825,https://instruccion825.pdf,2/3/2008,400,50,1,n,100,4/29/2003,https://contrato825.pdf,instruccion825
juego826,https://instruccion826.pdf,2/3/2008,400,50,1,n,150,4/30/2003,https://contrato826.pdf,instruccion826
juego827,https://instruccion827.pdf,2/3/2008,400,50,1,n,200,5/1/2003,https://contrato827.pdf,instruccion827
